Year,Argentina,Developing Asia,Australia,Belgium,Brazil,Canada,Chile,China,Czech Republic,Germany,Developing Countries,Denmark,East Asia & Pacific developing,Europe & Central Asia developing,Spain,Estonia,Finland,France,United Kingdom,High Income Countries,"Hong Kong SAR, China",Hungary,High income: OECD,Indonesia,Israel,Italy,Jordan,Japan,"Korea, Rep.",Latin America & Caribbean developing,Low Income,Mexico,Middle Income Countries,Middle East & N. Africa developing,Malaysia,Netherlands,Norway,New Zealand,High Income: Non-OECD,Peru,Philippines,Poland,Russian Federation,South Asia developing,Singapore,Sub-Saharan Africa developing,Slovakia,Sweden,Thailand,Turkey,"Taiwan, China",Uganda,United States,World (WBG members)
2017M06,5392.458,223700.9,19821.92,29554.66,21259.7,41.02808,5818.471,165634.3,19403.32,141251.2,348094.9,11303.7,223700.9,59426.16,32249.95,1383.355,6983.47,52997.99,32263.54,887568.7,35788.23,12732.63,784799.4,11936.37,3849.221,44842.54,564.936,70510.36,59113.45,63948.78,454.1636,38694.95,347640.8,564.936,19017.77,55873.84,10471.38,3143.514,102769.4,3994.123,7997.119,23276.47,25539.93,NA,35618.29,454.1636,9.031897,16145.51,19115.36,33886.22,25970.4,454.1636,131758.8,1235664
2017M07,5640.304,235229.3,19606.85,29920.26,20683.25,38.90072,5569.471,174323.6,15843.18,136148.5,350010.3,10098.19,235229.3,55116.24,29164.3,1195.071,6433.491,48112.94,31262.85,837072.8,35552.56,10908.92,733192.7,14178.3,3466.876,45364.42,642.4063,68502.17,55675.43,58583.42,438.9512,34393.76,349571.4,642.4063,20595.66,49574.73,9823.815,3121.812,103880.1,3506.409,8265.765,19631.58,22331.27,NA,35873.36,438.9512,7.541009,13080.53,17865.95,32784.96,26813.88,438.9512,120640.9,1187083
2017M08,5586.19,247305.7,19825.94,30704.26,21302.28,38.47098,6263.52,182470.4,17595.82,136084.2,372650,10912.14,247305.7,60960.63,25952.47,1394.639,6471.05,41455.96,30878.66,828903.1,36069.81,11447.32,722337.8,15670.07,3858.353,33426.02,664.4235,66609.35,53392.43,63297.16,422.1476,38059.03,372227.9,664.4235,21378.37,50140.8,10866.01,2461.131,106565.3,3935.846,7685.434,21590.23,27310.64,NA,37386.54,422.1476,8.450831,14087.49,20101.41,33649.98,27522.75,422.1476,126873.1,1201553
2017M09,5544.474,237659.3,20005.09,30074.74,19750.89,38.47526,5867.188,174683.9,19198.89,145563.3,358109.6,11471.58,237659.3,60060.96,30120.85,1413.378,6750.913,51383.16,30466.22,884445.7,38710.76,12922.92,777507.1,14763.99,3551.733,43485.16,589.8773,71469.09,61838.18,59370.44,428.9594,35502.77,357680.6,589.8773,20249.2,53110.33,10290.7,2507.728,106938.6,4116.791,7561.444,22988.1,30709.72,NA,34407.05,428.9594,9.490864,16066.78,20400.75,29351.24,28276.33,428.9594,126913.1,1242555
2017M10,5428.328,224782.8,19237.27,29580.22,19508.19,40.29803,6026.427,162937.6,20704.07,142295.9,362655.3,11548.18,224782.8,74282,31627.07,1457.849,7122.216,53026.78,31569.73,880289.9,35942.81,13024.27,775761.2,15433.66,3692.582,45407.6,650.6903,69005.88,49971.56,62484.15,455.637,39323.56,362199.7,650.6903,21200.31,52490.75,10926.69,2928.379,104528.7,3652.395,6527.386,24983.73,37368.14,NA,36093.45,455.637,10.36415,16508.99,18683.86,36913.86,27064.07,455.637,132574.3,1242945
2017M11,4750.062,255201.4,18817.39,29443.42,17518.45,40.5076,6047.7,192594.8,20690.22,153026.7,399292.7,11154.76,255201.4,81722.21,33001.54,1467.243,7012.075,53214.22,31572.77,907865.5,39379.42,13284.89,798082.5,15238.63,4300.767,45841.9,646.2552,71182.13,54772.84,61225.53,497.3034,39944.38,398795.4,646.2552,21527.09,55557.21,10854.16,2889.836,109783,3762.699,5924.945,25765.63,41980.4,NA,37600.99,497.3034,10.37605,16897.89,19915.92,39741.81,28052.55,497.3034,131236.4,1307158
2017M12,4567.11,255932.4,20399.93,29725.15,18098.88,40.32436,6751.281,196609.5,16463.21,131942.7,403313.5,9733.287,255932.4,85763.61,28504.64,1273.02,6315.864,50979.47,31299.45,857508.6,38439.44,10958.41,749476.7,14687.3,3966.487,41225.54,680.5024,74621.69,54131.1,60422.71,514.2431,38209.44,402799.2,680.5024,20456.06,50384.7,10337.94,3472.237,108031.9,4114.386,5982.737,20458.84,47944.69,NA,36570.67,514.2431,7.788313,14832.51,18196.79,37818.92,28454.66,514.2431,131651.2,1260822
2018M01,4789.013,224705.4,18781.72,28538.03,17266.82,38.12171,6523.433,164498.5,19398.89,139535.1,354136.8,10951.51,224705.4,75357.34,29415.83,1271.187,6832.947,48756.91,29862.59,838051.2,37402.21,12236.76,733437.3,13923.71,4270.566,38332.85,510.8453,62218.68,53807.92,53045.62,517.6325,32250.21,353619.2,510.8453,21324.61,52174.51,11392.59,2773.481,104613.8,3528.587,6585.88,20470.07,42507.4,NA,36027.19,517.6325,8.393641,15511.79,18372.65,32849.94,26395.38,517.6325,120333.5,1192188
2018M02,4244.868,194107.6,18286.18,28267.86,17592.99,38.56712,6233.619,137420.6,17994.59,137115.1,323625.3,10613.15,194107.6,71274.19,29484.61,1410.469,6322.053,48769.94,29726.83,812448.5,26056.54,12462.58,728580.8,13675.17,3770.382,40391.18,546.4942,67382.85,48497.73,57171.51,525.4981,36384.67,323099.8,546.4942,18207.29,49918.63,9673.495,2889.933,83867.7,3193.843,6137.39,21673.58,36574.31,NA,32072.06,525.4981,8.803377,14782.91,18667.15,34699.89,21494.23,525.4981,122865.8,1136074
2018M03,5228.132,NA,19921.91,28392.54,20134.45,40.11081,6386.814,NA,19702.58,151677.1,NA,11299.89,NA,80660.04,32812.45,1435.387,7058.327,55889.53,29298.02,923974.9,37083.54,13445.65,815396.3,15057.45,4236.895,46164.25,570.1838,77682.53,56371.55,64749.62,526.34,40871.49,NA,570.1838,21823,56777.55,10431.44,3097.521,108578.6,3743.679,7310.735,24332.03,38264.77,NA,37658.91,526.34,9.843287,16381.7,20436.65,42395.27,28608.05,526.34,142550.6,1291307
2018M04,4959.188,NA,18603.46,28205.28,19636.49,40.65453,6197.641,NA,18820.75,143843.4,NA,10374.84,NA,71720.84,31122.33,1500.086,7233.935,50882.32,NA,863652.3,35149.85,12567.77,761840.8,13875.91,3764.146,40543.2,586.0982,71554.52,54557.71,60991.7,NA,37937.32,NA,586.0982,21848.31,51595.25,10582.4,3208.948,101799.9,3417.889,7261.042,22909.13,32544.12,NA,36307.45,NA,9.089798,15427.83,17245.76,39176.72,25383.45,NA,130922.4,1203114
2018M05,4816.634,NA,20025.57,28613.68,19284.53,41.77341,6488.86,NA,19095.95,141796.8,NA,11182.4,NA,72648.36,32471.67,1543.444,6800.308,48813.44,NA,881951.4,37437.74,13304.16,773379.1,15366.1,3996.219,44487.98,536.9925,65406.7,55224.25,63589.58,NA,40585.92,NA,536.9925,21130.07,54085.41,9898.409,3336.622,108395.1,3719.128,8497.676,26393.16,27936.07,NA,38430.16,NA,9.767317,16014.38,20213.18,44712.29,27710.6,NA,136559.9,1233690
2018M06,4678.404,NA,21514.23,28093.34,20220.21,43.83378,6309.378,NA,19538.32,149851.6,NA,11689.72,NA,66017.91,31705.8,1577.354,6815.096,54386.94,NA,904458.4,36018.43,13946.08,801295.4,12177.46,3830.384,46200.48,NA,72903.46,56117.01,63492.16,NA,39207.42,NA,NA,20027.01,54919.82,9855.237,3064.864,103554.3,4064.532,9072.128,NA,23695.94,NA,36101.53,NA,9.919567,16035.7,19859.37,42321.98,26755.98,NA,136749.6,1246063
2018M07,NA,NA,NA,NA,22464.32,NA,NA,NA,17102.93,143851.3,NA,11201.29,NA,NA,NA,1480.1,6250.913,54029.1,NA,876149.6,38191.04,NA,766786.9,15551.63,NA,46585.13,NA,69377.07,57031.74,63498.6,NA,37316.71,NA,NA,21851.78,52708.95,NA,NA,108037.3,3717.559,NA,NA,NA,NA,37948.72,NA,NA,13735.09,18668.8,48067.83,27016.64,NA,126438.5,1227797
2018M08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69069.11,56287.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27080.79,NA,NA,NA
2018M09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
