Year,Afghanistan,Angola,Albania,United Arab Emirates,Argenti0,Armenia,Developing Asia,Antigua and Barbuda,Australia,Austria,Azerbaijan,Burundi,Belgium,Benin,Burki0 Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovi0,Belarus,Belize,Bolivia,Brazil,Barbados,Brunei Darussalam,Bhutan,Botswa0,Central African Republic,Ca0da,Switzerland,Chile,Chi0,Cote d'Ivoire,Cameroon,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Developing Countries,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific developing,Europe & Central Asia developing,Ecuador,"Egypt, Arab Rep.",Eritrea,Spain,Estonia,Ethiopia,Finland,Fiji,France,"Micronesia, Fed. Sts.",Gabon,United Kingdom,Georgia,Gha0,Guinea,"Gambia, The",Guinea-Bissau,Equatorial Guinea,Greece,Gre0da,Guatemala,Guya0,High Income Countries,"Hong Kong SAR, Chi0",Honduras,Croatia,Haiti,Hungary,High income: OECD,Indonesia,India,Ireland,"Iran, Islamic Rep.",Iraq,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Kuwait,Latin America & Caribbean developing,"Lao, PDR",Lebanon,Liberia,Libya,St. Lucia,Low Income,Sri Lanka,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle Income Countries,"Macedonia, FYR",Mali,Malta,Myanmar,Middle East & N. Africa developing,Montenegro,Mongolia,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,0mibia,Niger,Nigeria,Nicaragua,Netherlands,Norway,Nepal,New Zealand,High Income: Non-OECD,Oman,Pakistan,Pa0ma,Peru,Philippines,Papua New Guinea,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,South Asia developing,Saudi Arabia,Sudan,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,South Sudan,Sub-Saharan Africa developing,Sao Tome and Principe,Suri0me,Slovakia,Slovenia,Sweden,Swaziland,Seychelles,Syrian Arab Republic,Chad,Togo,Thailand,Tajikistan,Turkmenistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, Chi0","Tanzania, United Rep.",Uganda,Ukraine,Uruguay,United States,Uzbekistan,St. Vincent and the Gre0dines,"Venezuela, RB",Viet0m,Vanuatu,World (WBG members),Samoa,"Yemen, Rep.",South Africa,Zambia,Zimbabwe
1998M07,0,258451.4,157.7361,3.673,1,0,1275.061,2.652609,1.616706,0.918063,0.772174,339.8291,0.918063,0,0,46.61087,1.788391,0.377,0,0,39.56522,0,5.536522,1.161217,2.011,1.702478,42.47065,4.627174,0,1.486652,1.513043,464.043,8.279957,601.9483,0,4.11,0,1369.837,453.5876,0,257.9813,0.918063,31.84657,0.918063,1905.448,0,0,6.846913,15.26913,58.74335,1594.716,22.92929,1,3.404913,0,0.918063,0.918063,6.936174,0.918063,2.030126,0.918063,0,0,0.60845,1.347391,0.233391,1239.98,10.55057,0,0,0.918063,0,6.326783,0,53.43198,7.748174,13.3013,6.545435,16.82761,217.54,56.15026,14294.35,42.47065,0.918063,3000,0,71.35652,3.652957,0.918063,36.22839,0.708739,140.7996,77.13239,59.34826,19.35639,0,0,0,1293.296,0.306435,107.4693,0,1509.674,0,0,0,371.1122,65.4787,6.219913,0.918063,0.918063,0.918063,9.722609,4.748587,1086.904,11.77,8.898391,1921.992,54.7713,0,0.918063,0,1506.159,0,816.1817,11.8123,190.453,24.24696,26.37609,4.162565,6.219913,0,21.89,10.60022,0.918063,7.620957,61.5687,1.927604,3.154057,0.385,47.11848,1,2.92013,41.63,2.252037,3.459826,0.918063,2794.022,1,3.640087,0.869609,6.218043,302.466,43.87721,3.751,0,0,1.708174,4.784689,0,8.75587,0,0,0,26105.66,0,0,0.918063,0.918063,7.991696,6.219913,5.267304,0,0,0,41.20152,0,0,0,1.500085,6.18,1.150783,0.269,34.29961,656.1841,1230.891,2.101304,10.51826,1,96.50565,0,0,12987.13,129.7911,619.6762,0.333331,130.99,6.219913,1.772565,0
1998M08,0,259111.2,156.9981,3.673,1,0,1123.806,2.699524,1.699509,0.913093,0.772476,424.0567,0.913093,0,0,46.94095,1.776619,0.377,0,0,44.69048,0,5.539238,1.171524,2.011,1.747762,42.65976,4.697516,0,1.535286,1.493143,471.2829,8.28,598.434,0,4.180286,0,1388.078,448.928,0,259.6148,0.913093,32.22929,0.913093,1820.31,0,0,6.808714,15.40048,59.24919,1404.044,24.73185,1,3.409048,0,0.913093,0.913093,6.998429,0.913093,2.074651,0.913093,0,0,0.611346,1.349381,0.232524,1244.055,10.60748,0,0,0.913093,0,6.353048,0,54.30162,7.748952,13.3881,6.439286,16.64648,221.4224,57.06671,12228,42.65976,0.913093,2610.387,0,71.5419,3.699905,0.913093,35.92805,0.70781,144.461,77.79286,59.29857,19.61262,0,0,0,1307.786,0.307143,108.8842,0,1514.563,0,0,0,371.3681,66.14714,6.308619,0.913093,0.913093,0.913093,9.693333,4.762667,1089.662,11.77,9.369905,1835.94,55.01482,0,0.913093,0,1319.951,0,817.4014,11.79852,201.6647,24.38405,30.69786,4.20119,6.308619,0,21.89,10.69119,0.913093,7.720286,63.66429,1.995958,3.157835,0.385,50.80048,1,2.959714,43.00657,2.318584,3.576762,0.913093,2814.229,1,3.639905,0.876119,7.37919,309.0768,44.4085,3.751381,0,0,1.755333,4.773962,0,8.747,0,0,0,26172.28,0,0,0.913093,0.913093,8.132429,6.308619,5.282143,0,0,0,41.6081,0,0,0,1.545708,6.18,1.148476,0.275095,34.60348,654.3581,1230.299,2.182476,10.59929,1,101.7517,0,0,13675,129.9262,594.3608,0.328588,124.3345,6.308619,1.840238,0
1998M09,0,263284,148.5691,3.673,1,0,1045.093,2.7,1.698203,0.86889,0.772364,444.6291,0.86889,0,0,46.73386,1.701636,0.377,0,0,51.63636,0,5.56,1.180773,2.011091,1.740955,42.51682,4.598046,0,1.5215,1.400545,469.7341,8.279045,569.9614,0,4.183273,0,1519.659,450.187,0,262.2077,0.86889,30.5875,0.86889,1810.56,0,0,6.475591,15.49545,58.1225,1304.923,34.12097,1,3.414455,0,0.86889,0.86889,7.129591,0.86889,2.057839,0.86889,0,0,0.59463,1.352955,0.233636,1268.541,10.68573,0,0,0.86889,0,6.419182,0,54.54028,7.7485,13.5158,6.247273,16.866,220.4527,57.31861,11173.86,42.51682,0.86889,3000,0,69.90545,3.836318,0.86889,36.01305,0.708727,134.4177,79.38636,60.03273,21.0575,0,0,0,1371.536,0.304273,117.7335,0,1515.419,0,0,0,377.7263,66.055,6.093273,0.86889,0.86889,0.86889,9.368091,4.862795,1065.7,11.77,10.21064,1826.019,55.37875,0,0.86889,0,1506.205,0,819.6964,11.786,202.2095,24.39455,39.45393,3.806636,6.093273,0,21.89,10.78009,0.86889,7.552727,62.65,1.981717,3.15148,0.385,51.00682,1,3.042409,43.68455,2.297069,3.602773,0.86889,2823.636,1,3.640182,0.902682,15.03286,311.0407,44.28719,3.752,0,0,1.723682,4.819314,0,8.756136,0,0,0,26592.28,0,0,0.86889,0.86889,7.888545,6.093273,5.251636,0,0,0,40.35841,0,0,0,1.592189,6.178,1.109136,0.276045,34.54809,658.0705,1274.273,2.755909,10.81659,1,104.2418,0,0,13907.14,131.8843,591.5628,0.316686,129.6489,6.093273,1.970455,0
1998M10,0,263675,142.6795,3.673,1,0,852.0546,2.7,1.616494,0.837605,0.771773,444.1,0.837605,0,0,47.27182,1.630727,0.377,0,0,55.23077,0,5.594091,1.188227,2.011273,1.642955,42.33182,4.413216,0,1.543409,1.339091,463.2036,8.277955,549.0857,0,4.184318,0,1587.002,422.212,0,263.6673,0.837605,29.13682,0.837605,1713.277,0,0,6.237409,15.63636,57.18564,1061.786,35.59722,1,3.413341,0,0.837605,0.837605,7.1125,0.837605,1.985234,0.837605,0,0,0.590339,1.378997,0.233273,1284.751,10.78623,0,0,0.837605,0,6.544182,0,51.94716,7.748045,13.53727,6.090227,16.68495,215.7305,54.58625,8676.136,42.33182,0.837605,3000,0,68.34045,4.170545,0.837605,35.86723,0.708364,120.4832,80.9792,59.92273,22.58214,0,0,0,1340.095,0.301182,122.1379,0,1502.092,0,0,0,382.0366,66.14455,5.7825,0.837605,0.837605,0.837605,9.125545,5.585313,1027.591,11.77,10.14486,1727.649,55.51891,0,0.837605,0,1505.699,0,821.7827,11.94114,201.4152,24.47955,42.0455,3.799091,5.7825,0,21.89,10.91136,0.837605,7.443682,62.33727,1.911926,3.134102,0.385,51.11205,1,3.050841,42.53455,2.21068,3.494864,0.837605,2826.705,1,3.640182,0.936364,15.94541,311.0599,44.17563,3.751182,0,0,1.635773,4.863836,0,8.755909,0,0,0,26631.61,0,0,0.837605,0.837605,7.857818,5.7825,5.327955,0,0,0,38.08773,0,0,0,1.604494,6.176,1.071955,0.280273,33.015,662.3273,1311.545,3.420955,10.69909,1,106.1943,0,0,13904.09,129.4718,560.0233,0.328614,135.24,5.7825,2.029545,0
1998M11,0,297599.8,139.5526,3.673,1,0,787.4333,2.701429,1.574449,0.859724,0.772286,446.8574,0.859724,0,0,48.13595,1.671381,0.376905,0,0,67.4011,0,5.615238,1.193333,2.011048,1.636667,42.38452,4.362481,0,1.54019,1.386619,463.4071,8.278,564.3274,0,4.187952,0,1559.949,420.9274,0,266.0652,0.859724,29.89619,0.859724,1828.095,0,0,6.400048,15.79238,58.94238,980.3436,37.99387,1,3.413786,0,0.859724,0.859724,7.160381,0.859724,1.966164,0.859724,0,0,0.602108,1.452527,0.233762,1299.625,10.86152,0,0,0.859724,0,6.569167,0,50.74829,7.743238,13.6931,6.264952,16.65171,217.4771,53.32227,7841.714,42.38452,0.859724,3000,0,69.93476,4.233429,0.859724,36.43419,0.708762,120.4919,82.22656,59.62571,26.6313,0,0,0,1289.886,0.302667,120.3862,0,1501.759,0,0,0,388.7555,67.50952,5.655476,0.859724,0.859724,0.859724,9.306,7.666767,1038.421,11.77,9.966,1843.627,55.65589,0,0.859724,0,1506.025,0,823.2155,11.94314,201.4033,24.79286,43.1154,3.799571,5.655476,0,21.89,11.015,0.859724,7.465143,63.8119,1.872588,3.139607,0.385,51.25429,1,3.094238,39.85381,2.136974,3.448857,0.859724,2832.143,1,3.640048,0.986905,17.38476,318.682,44.33027,3.751476,0,0,1.639286,4.763228,0,8.754286,0,0,0,30044.85,0,0,0.859724,0.859724,8.021571,5.655476,5.467238,0,0,0,36.43643,0,0,0,1.59878,6.176,1.089714,0.295857,32.50357,665.7271,1354.833,3.427357,10.70048,1,107.9105,0,0,13895.05,128.9424,594.145,0.336351,136.66,5.655476,2.135286,0
1998M12,0,388661.2,140.1761,3.673,1,0,775.5105,2.699565,1.618871,0.853385,0.776038,452.0857,0.853385,0,0,48.27457,1.683739,0.377,0,0,96.72826,0,5.62587,1.204957,2.011,1.652174,42.53652,4.46436,0,1.543304,1.360565,471.8848,8.278087,559.8891,0,4.161261,0,1525.796,424.7205,0,269.9054,0.853385,30.03909,0.853385,2220.345,0,0,6.353217,15.94087,59.89417,965.2802,43.33466,1,3.417196,0,0.853385,0.853385,7.321652,0.853385,1.975771,0.853385,0,0,0.598206,1.812065,0.234565,1295.299,11.06652,0,0,0.853385,0,6.641043,0,48.44131,7.746565,13.85913,6.247775,16.51343,216.9965,50.89045,7687.391,42.53652,0.853385,3000,0,69.56783,4.169348,0.853385,36.51265,0.708783,116.9909,83.32174,61.64783,29.18701,0,0,0,1211.435,0.30213,118.2237,0,1503.652,0,0,0,391.7373,68.09304,5.899,0.853385,0.853385,0.853385,9.250109,8.579935,1068.339,11.77,9.899304,2240.047,55.79605,0,0.853385,0,1506.243,0,849.5722,12.25087,201.6796,24.7563,44.12248,3.800043,5.899,0,21.89,11.09352,0.853385,7.608087,67.36652,1.912577,3.141973,0.385,51.18337,1,3.136739,38.95761,2.116539,3.485087,0.853385,2839.935,1,3.640043,1.0505,20.72874,316.5745,44.50078,3.751783,0,0,1.651913,4.74228,0,8.757304,0,0,0,39202.3,0,0,0.853385,0.853385,8.069043,5.899,5.489196,0,0,0,36.23435,0,0,0,1.603683,6.168065,1.086826,0.308304,32.28457,668.262,1364.609,3.427,10.77957,1,109.3857,0,0.564333,13892.07,130.0837,712.017,0.333184,136.66,5.899,2.218,0
1999M01,0,480317.8,139.7774,3.673,1,0,839.5952,2.7,1.584859,0.862155,0.779519,454.1352,0.862155,0,0,48.17619,1.685095,0.377,0,0,118.362,0,5.659048,1.494429,2.011,1.674286,42.49643,4.495411,0,1.519571,1.385476,476.2905,8.279048,564.544,0,4.185714,0,1568.245,421.6055,0,272.0138,0.862155,30.83443,0.862155,2656.956,0,0,6.418238,15.96548,61.23338,1046.026,46.80311,1,3.417,0,0.862155,0.862155,7.3175,0.862155,1.95775,0.862155,0,0,0.605865,2.013186,0.235595,1289.905,11.1069,0,0,0.862155,0,6.906214,0,47.14201,7.748238,14.00286,6.316127,16.8885,216.0662,49.5205,8518.476,42.49643,0.862155,3000,0,69.48143,4.080476,0.862155,37.48838,0.708714,113.3348,84.28186,61.8581,29.71933,0,0,0,1176.129,0.301905,121.105,0,1505.408,0,0,0,392.197,68.56762,5.983571,0.862155,0.862155,0.862155,9.329952,8.490948,1056.55,11.77,10.12757,2681.328,55.93621,0,0.862155,0,1506.529,0,871.7543,12.37117,201.0787,24.73476,43.45267,3.8,5.983571,0,88.85452,11.14019,0.862155,7.459905,67.21452,1.855215,3.149778,0.385,50.62381,1,3.249476,38.29429,2.097554,3.537238,0.862155,2815.321,1,3.640286,1.133881,22.7719,320.9695,44.42545,3.751333,0,0,1.678571,4.787056,0,8.751429,0,0,0,48449.3,0,0,0.862155,0.862155,7.831476,5.983571,5.442476,0,0,0,36.59381,0,0,0,1.6,6.173738,1.101286,0.324333,32.22662,671.4071,1369.869,3.427,10.93464,1,110.7755,0,0.569333,13884.26,128.4381,844.1434,0.336722,136.66,5.983571,2.194,0
1999M02,0,565725,139.9275,3.673,1.00025,0,857.2448,2.7,1.562142,0.892409,0.782087,499.5081,0.892409,0,0,48.193,1.7332,0.377,0,0,166.0574,0,5.682,1.91125,2.00935,1.6952,42.4666,4.586601,0,1.4973,1.4273,494.4825,8.2784,585.6125,0,4.191,0,1566.549,421.59,0,274.3823,0.892409,33.7027,0.892409,3039.123,0,0,6.63705,16.3475,62.73165,1068.257,49.38014,1,3.41705,0,0.892409,0.892409,7.3344,0.892409,1.952761,0.892409,0,0,0.614406,2.246154,0.2369,1303.475,10.97163,0,0,0.892409,0,6.90745,0,47.96903,7.7488,13.9787,6.685525,16.89295,223.13,50.39148,8746.65,42.4666,0.892409,2958.042,0,70.976,4.0632,0.892409,37.5484,0.7096,116.6825,85.20279,62.5055,30.53199,0,0,0,1187.019,0.3036,121.5292,0,1504.18,0,0,0,395.1907,69.062,6.11315,0.892409,0.892409,0.892409,9.53925,8.735979,1057.1,11.758,9.99315,3067.557,56.06681,0,0.892409,0,1486.719,0,880.6375,12.40508,202.5216,24.8085,43.41825,3.8,6.11315,0,87.36,11.3171,0.892409,7.72525,67.35125,1.840028,3.163404,0.385,50.8135,1,3.39805,38.81125,2.197915,3.7932,0.892409,2887.3,1,3.6411,1.22745,23.0625,321.496,44.43351,3.75125,0,0,1.6996,4.807692,0,8.7529,0,0,0,57038.21,0,0,0.892409,0.892409,7.95315,6.11315,5.3927,0,0,0,37.0605,0,0,0,1.6,6.176,1.13465,0.34375,32.4705,677.87,1376.85,3.4731,10.9525,1,111.8467,0,0.57705,13883.85,128.4289,961.2253,0.335121,137.947,6.11315,2.194,0
1999M03,0,505803,141.4913,3.673,0.997304,0,870.7619,2.693913,1.584144,0.918875,0.784261,521.2054,0.918875,0,0,48.14152,1.786304,0.377,0,0,232.3043,0,5.681087,1.896609,1.991565,1.721261,42.43978,4.65125,0,1.517087,1.46287,491.637,8.279217,600.5509,0,4.164,0,1549.433,435.7176,0,274.537,0.918875,34.93283,0.918875,2754.891,0,0,6.831609,15.90087,63.33213,1085.297,53.72597,1,3.410304,0,0.918875,0.918875,7.497,0.918875,1.984513,0.918875,0,0,0.616644,2.271978,0.237957,1309.705,11.10091,0,0,0.918875,0,6.846261,0,49.34204,7.749174,13.94022,6.997413,16.854,233.01,51.83802,8926.565,42.43978,0.918875,1832.464,0,72.1787,4.017087,0.918875,37.49043,0.709348,119.5348,86.7087,63.96348,31.44209,0,0,0,1227.161,0.304435,120.3702,0,1495.077,0,0,0,399.6973,69.48217,6.206304,0.918875,0.918875,0.918875,9.701696,8.959674,1116.516,11.49348,9.734087,2780.234,56.20379,0,0.918875,0,948.5521,0,916.2185,12.16565,203.5837,24.94957,43.50787,3.8,6.206304,0,86.38522,11.30874,0.918875,7.813696,67.37587,1.878396,3.176279,0.385,50.36913,1,3.377565,38.88065,2.32517,3.944522,0.918875,2894.087,1,3.64013,1.375435,24.07478,319.375,44.38134,3.750565,0,0,1.729435,4.763112,0,8.701696,0,0,0,51013.67,0,0,0.918875,0.918875,8.218304,6.206304,5.289957,0,0,0,37.49935,0,0,0,1.6,6.17913,1.166391,0.363957,33.06483,682.3039,1373.763,3.779978,11.02152,1,113.5696,0,0.579696,13849.35,130.4826,875.5953,0.334081,144.215,6.206304,2.248783,0
1999M04,0,319238.5,143.5977,3.673,0.999545,0,846.8218,2.691818,1.557163,0.934559,0.787111,531.0243,0.934559,0,0,48.09523,1.818091,0.377,0,0,240.5045,0,5.725227,1.6995,1.98,1.707773,42.71377,4.625342,0,1.486591,1.494591,482.2886,8.279273,609.9643,0,4.14625,0,1574.629,457.2705,0,277.4209,0.934559,35.48277,0.934559,1924.543,0,0,6.946091,15.82455,65.37048,1055.081,58.34521,1,3.414727,0,0.934559,0.934559,7.597,0.934559,1.975248,0.934559,0,0,0.621672,2.179045,0.242068,1311.691,11.08655,0,0,0.934559,0,7.026114,0,48.80953,7.749136,14.08057,7.108341,16.76264,235.4964,51.27658,8611.727,42.71377,0.934559,1741.847,0,72.90318,4.051955,0.934559,37.7747,0.708841,119.7932,110.1068,65.57864,36.05808,0,0,0,1205.118,0.305091,121.9046,0,1504.063,0,0,0,410.561,69.34636,6.113136,0.934559,0.934559,0.934559,9.780977,9.596136,1165.995,11.37,9.425364,1940.881,56.34714,0,0.934559,0,905.9696,0,951.0602,12.296,209.4784,24.98023,43.5593,3.8,6.113136,0,88.36818,11.42916,0.934559,7.771091,67.83909,1.841885,3.179044,0.385,50.44895,1,3.346205,38.2325,2.374222,3.992273,0.934559,2902.905,1,3.639864,1.458386,25.38477,324.6223,44.60967,3.750364,0,0,1.713045,4.759533,0,8.714545,0,0,0,32257.29,0,0,0.934559,0.934559,8.3205,6.113136,5.293432,0,0,0,37.59114,0,0,0,1.605279,6.164023,1.174295,0.381591,32.87273,691.7682,1434.273,3.933209,11.0667,1,115.2122,0,0.587273,13875.41,130.0783,622.1288,0.33662,146.5364,6.113136,2.409136,0
1999M05,0,140965.8,142.6048,3.673,0.998905,0,797.7778,2.690952,1.512835,0.941303,0.793026,547.855,0.941303,0,0,48.4231,1.837619,0.377,0,0,247.4238,0,5.759048,1.683952,1.981429,1.710429,42.79019,4.674262,0,1.462,1.508095,485.8119,8.278571,616.729,0,4.177292,0,1645.321,457.794,0,281.7414,0.941303,35.47119,0.941303,1120.682,0,0,6.996524,15.82214,68.42283,993.2601,59.00341,1,3.415214,0,0.941303,0.941303,7.763571,0.941303,1.951881,0.941303,0,0,0.619234,2.025429,0.246524,1322.717,11.41924,0,0,0.941303,0,7.145952,0,48.80823,7.752762,14.13238,7.17619,16.63667,235.0486,51.27501,7972.429,42.79019,0.941303,1750,0,73.64619,4.119,0.941303,38.02324,0.710667,121.9481,119.1981,68.87476,39.4892,0,0,0,1193.133,0.305429,126.6604,0,1507.838,0,0,0,423.8391,70.27714,6.186476,0.941303,0.941303,0.941303,9.826905,10.83574,1239.25,11.37,9.403619,1128.273,56.4752,0,0.941303,0,910.4713,0,988.5033,12.40562,209.06,25.06281,43.34748,3.800095,6.186476,0,98.74952,11.61086,0.941303,7.752048,67.7681,1.813659,3.182743,0.385,51.03795,1,3.330238,37.82595,2.524279,3.933429,0.941303,2930.681,1,3.641,1.521905,24.74595,334.3067,44.76796,3.750667,0,0,1.713,4.763057,0,8.695952,0,0,0,14339.21,0,0,0.941303,0.941303,8.444667,6.186476,5.313143,0,0,0,37.01524,0,0,0,1.612903,6.16648,1.181857,0.397667,32.75548,701.64,1507.786,3.965352,11.13695,1,116.7658,0,0.596095,13900,128.444,377.122,0.339385,145.6695,6.186476,2.478048,0
1999M06,0,7920.826,137.6159,3.672818,1,0,749.8731,2.695909,1.52261,0.962623,0.795,552.6699,0.962623,0,0,48.51023,1.877773,0.377,0,0,254.75,0,5.743636,1.763,1.98,1.711182,43.14145,4.642564,0,1.469045,1.536273,503.9773,8.278045,632.501,0,4.350312,0,1696.49,466.2955,0,284.2936,0.962623,35.72377,0.962623,514.6798,0,0,7.156545,15.8,69.09827,932.8182,60.45033,1,3.416955,0,0.962623,0.962623,7.812682,0.962623,1.976261,0.962623,0,0,0.626546,1.987977,0.252636,1332.645,11.71205,0,0,0.962623,0,7.2945,0,48.17008,7.757227,14.21205,7.337364,16.66295,240.2891,50.60192,7348.318,43.14145,0.962623,1750.341,0,74.35727,4.093273,0.962623,38.78955,0.711091,120.7414,131.652,73.58318,42.64052,0,0,0,1168.398,0.306318,130.7798,0,1506.114,0,0,0,423.0429,71.03227,6.082136,0.962623,0.962623,0.962623,9.981818,11.72523,1318.409,11.37,9.502273,515.7896,57.25,0,0.962623,0,910.4799,0,1003.28,12.51655,208.0514,25.18841,43.29777,3.800045,6.082136,0,98.63545,11.7365,0.962623,7.863227,67.88705,1.875943,3.19106,0.385,51.71159,1,3.338182,37.88295,2.903607,3.943682,0.962623,3084.205,1,3.640909,1.575818,24.43536,343.067,45.14151,3.750864,0,0,1.71,4.814473,0,8.695,0,0,0,961.4616,0,0,0.962623,0.962623,8.490636,6.082136,5.3585,0,0,0,36.90705,0,0,0,1.612903,6.205905,1.210909,0.414818,32.46586,711.8295,1453.682,3.9725,11.27773,1,120.0045,0,0.602591,13917.18,129.7236,191.956,0.334172,138.6773,6.082136,2.511273,0
1999M07,0,5.97,134.9386,3.672636,1.000045,0,705.2486,2.73,1.523155,0.9651,0.850636,547.1679,0.9651,0,0,48.95455,1.881864,0.377,0,0,263.5,0,5.774318,1.800682,1.98,1.696591,43.28877,4.651282,0,1.487455,1.547727,516.3705,8.277636,633.7146,0,4.537273,0,1820.636,471.5055,0,284.0343,0.9651,35.22132,0.9651,459.2553,0,0,7.176773,15.64432,68.4585,876.5685,61.02133,1,3.4185,0,0.9651,0.9651,7.795727,0.9651,1.985415,0.9651,0,0,0.634585,1.911682,0.258318,1342.246,11.73211,0,0,0.9651,0,7.341705,0,48.52097,7.760136,14.28932,7.354045,16.81282,241.9336,50.97164,6767.091,43.28877,0.9651,1752.955,0,74.54773,4.091045,0.9651,39.12845,0.709864,119.4414,132.3745,73.28318,40.13882,0,0,0,1186.981,0.306455,139.8596,0,1506.091,0,0,0,430.835,71.53364,6.109136,0.9651,0.9651,0.9651,10.00864,11.10245,1295.159,11.44273,9.367273,459.6904,58.954,0,0.9651,0,911.7066,0,992.2218,12.58518,208.7068,25.25545,43.21845,3.800091,6.109136,0,101.09,11.85493,0.9651,7.898545,68.35636,1.899074,3.193379,0.385,51.46591,1,3.323136,38.29886,2.581332,3.879409,0.9651,3306.58,1,3.640409,1.592727,24.354,345.5425,45.28371,3.750864,0,0,1.695318,4.849729,0,8.675273,0,0,0,168.46,0,0,0.9651,0.9651,8.440773,6.109136,5.379682,0,0,0,37.09841,0,0,0,1.612903,6.192727,1.218682,0.428727,32.28636,758.7159,1457.659,4.042545,11.4623,1,127.0273,0,0.610409,13935.95,129.8216,175.3189,0.331016,141.1879,6.109136,2.504864,0
1999M08,0,5.97,132.6677,3.672864,1.000045,0,759.9773,2.69,1.550679,0.943048,0.853977,570.8604,0.943048,0,0,49.49773,1.834795,0.377,0,0,274,0,5.826591,1.882045,1.98,1.678455,43.45664,4.619968,0,1.492182,1.509682,513.2977,8.277,618.5151,0,4.48,0,1886.83,459.5377,0,288.2727,0.943048,34.36145,0.943048,488.7439,0,0,7.0135,15.89182,66.60182,945.4621,62.06595,1,3.415045,0,0.943048,0.943048,7.991727,0.943048,1.97309,0.943048,0,0,0.622939,1.848682,0.265545,1356.965,11.8032,0,0,0.943048,0,7.471136,0,47.95527,7.763591,14.33614,7.173205,16.81209,239.1873,50.37565,7471.864,43.45664,0.943048,1753.5,0,72.87455,4.2035,0.943048,39.53991,0.710227,113.1795,131.8627,74.48909,41.30652,0,0,0,1197.809,0.304773,144.2647,0,1506,0,0,0,437.2963,71.44114,6.124909,0.943048,0.943048,0.943048,9.829386,10.98098,1294.76,11.35182,9.383636,489.4276,58.345,0,0.943048,0,911.6606,0,1020.126,12.67373,210.5859,25.38318,43.38943,3.800136,6.124909,0,99.03364,11.96659,0.943048,7.797864,68.59682,1.89933,3.188049,0.385,51.60614,1,3.363773,39.35709,2.794898,3.956591,0.943048,3307.886,1,3.640409,1.610205,24.75318,337.0471,45.46349,3.750455,0,0,1.678864,4.943844,0,8.739682,0,0,0,168.6629,0,0,0.943048,0.943048,8.260318,6.124909,5.302773,0,0,0,38.03977,0,0,0,1.611054,6.141364,1.191409,0.438318,32.00268,788.1591,1468.455,4.530727,11.60066,1,132.0895,0,0.615455,13952.27,129.2875,183.8946,0.331122,141.479,6.124909,2.429,0
1999M09,0,5.97,135.3318,3.672818,0.999909,0,821.6441,2.7,1.53993,0.95202,0.861455,615.2287,0.95202,0,0,49.45886,1.853136,0.377,0,0,285,0,5.866591,1.899273,1.98,1.696136,43.54559,4.580579,0,1.477045,1.525455,525.3205,8.277636,624.1989,0,4.5,0,1983.088,465.5295,0,287.9068,0.95202,34.56964,0.95202,522.3256,0,0,7.077864,15.77852,66.43755,1023.118,64.03713,1,3.418045,0,0.95202,0.95202,8.003273,0.95202,1.963453,0.95202,0,0,0.615737,1.8645,0.267864,1379.335,11.7713,0,0,0.95202,0,7.736045,0,47.31583,7.766136,14.39693,7.260955,16.9068,242.9914,49.7013,8265.045,43.54559,0.95202,1753.273,0,72.57182,4.245045,0.95202,39.74864,0.710636,107.07,136.0793,75.78955,42.76364,0,0,0,1200.245,0.303909,150.5441,0,1505.943,0,0,0,442.7447,71.77955,6.051091,0.95202,0.95202,0.95202,9.843864,10.96302,1291.046,11.29,9.3405,523.3122,58.656,0,0.95202,0,911.4434,0,1041.333,12.85386,211.9484,25.33114,43.63268,3.8,6.051091,0,96.02091,12.04364,0.95202,7.831545,68.67591,1.912301,3.194501,0.385,51.76727,1,3.422045,40.25568,2.942429,4.083273,0.95202,3310.259,1,3.641,1.635955,25.53423,338.843,45.55822,3.750364,0,0,1.696136,5.038139,0,8.724182,0,0,0,168.9035,0,0,0.95202,0.95202,8.230182,6.051091,5.293955,0,0,0,39.98023,0,0,0,1.615875,6.134545,1.196045,0.456227,31.80059,797.3877,1499.091,4.516273,11.70409,1,134.5741,0,0.624773,13977.14,128.6614,193.664,0.331122,138.755,6.051091,2.423818,0
