Year,Afghanistan,Albania,United Arab Emirates,Armenia,Developing Asia,Antigua and Barbuda,Austria,Azerbaijan,Burundi,Belgium,Benin,Burkina Faso,Bangladesh,Bulgaria,Bahrain,Bahamas,Bosnia and Herzegovina,Belarus,Belize,Bolivia,Brazil,Barbados,Bhutan,Botswana,Central African Republic,Canada,Switzerland,Chile,China,Cote d'Ivoire,"Congo, Dem. Rep.","Congo, Rep.",Colombia,Comoros,Cabo Verde,Costa Rica,Cyprus,Czech Republic,Germany,Developing Countries,Djibouti,Dominica,Denmark,Dominican Republic,Algeria,East Asia & Pacific developing,Europe & Central Asia developing,Ecuador,"Egypt, Arab Rep.",Spain,Estonia,Finland,Fiji,France,Gabon,United Kingdom,Georgia,Guinea,"Gambia, The",Equatorial Guinea,Greece,Grenada,Guatemala,Guyana,High Income Countries,"Hong Kong SAR, China",Honduras,Croatia,Haiti,Hungary,High income: OECD,Indonesia,India,Ireland,Iceland,Israel,Italy,Jamaica,Jordan,Japan,Kazakhstan,Kenya,Kyrgyz Republic,Cambodia,Kiribati,St. Kitts and Nevis,"Korea, Rep.",Latin America & Caribbean developing,"Lao, PDR",Lebanon,Liberia,Libya,St. Lucia,Low Income,Lesotho,Lithuania,Luxembourg,Latvia,Morocco,"Moldova, Rep.",Madagascar,Maldives,Mexico,Middle Income Countries,"Macedonia, FYR",Mali,Malta,Middle East & N. Africa developing,Montenegro,Mozambique,Mauritania,Mauritius,Malawi,Malaysia,Namibia,Nigeria,Nicaragua,Netherlands,Norway,Nepal,High Income: Non-OECD,Oman,Pakistan,Panama,Peru,Philippines,Poland,Portugal,Paraguay,West Bank and Gaza,Qatar,Romania,Russian Federation,Rwanda,South Asia developing,Saudi Arabia,Senegal,Singapore,Solomon Islands,Sierra Leone,El Salvador,San Marino,Serbia,Sub-Saharan Africa developing,Sao Tome and Principe,Suriname,Slovakia,Slovenia,Sweden,Swaziland,Seychelles,Chad,Togo,Thailand,Tajikistan,Timor-Leste,Tonga,Trinidad and Tobago,Tunisia,Turkey,"Taiwan, China",Uganda,Uruguay,United States,St. Vincent and the Grenadines,"Venezuela, RB",Vietnam,World (WBG members),Samoa,"Yemen, Rep.",South Africa,Zambia
2012M11,129.8689,105.6856,102.6449,113.601,113.9927,108.6369,108.5297,112.0311,133.6017,108.5755,113.5913,109.519,126.0279,110.8157,103.7668,106.0106,106.3808,273.3659,103.0966,118.9428,117.5645,119.1505,110.187,125.2149,107.9633,105.9079,99.69116,108.6061,109.9114,109.136,128.9796,113.9478,108.7829,105.9247,110.831,113.7065,109.0389,105.8378,105.7576,117.8258,111.9209,103.9393,107.5328,116.6841,120.782,110.6002,123.0977,112.7276,125.6,109.4826,113.0348,108.0396,112.4368,105.5561,102.9546,110.6185,110.9845,159.9033,114.0653,111.0502,109.6726,109.48,113.6926,111.7246,105.9098,112.1771,117.7103,108.559,119.0281,112.7431,105.7318,113.5976,126.7315,105.491,112.6551,107.1153,107.2668,124.9017,113.8078,99.17184,120.5973,127.1141,131.8471,110.9056,95.39389,108.87,107.8034,120.9364,117.8856,120.1456,121.489,126.6428,111.6266,127.4964,115.2009,109.118,109.6515,108.061,105.0704,117.7519,121.5983,130.8988,110.7942,117.7125,110.0323,110.555,108.8924,120.9084,110.1336,122.5051,115.4791,113.6306,141.6877,106.1368,116.3573,135.7607,122.4957,107.5958,103.8504,132.1749,110.1059,109.8576,132.9991,115.3025,109.1395,110.7456,110.0065,108.7669,115.007,107.4175,105.3958,114.2707,120.3672,114.5922,127.3119,111.5909,108.2822,113.4718,114.7448,118.4442,107.7061,107.9465,132.2679,123.7951,137.1221,132.9646,109.0241,107.833,104.6799,120.943,110.3737,111.4135,107.6001,109.5158,127.0859,135.24,110.6466,126.4957,112.6775,122.0314,104.5635,138.4972,124.5683,106.2459,107.2,185.045,138.7238,109.528,106.288,145.2053,115.4401,119.0744
2012M12,130.7478,106.5775,102.6661,115.9873,114.6681,108.9023,108.7542,112.8151,132.9239,108.5864,113.1944,107.3146,126.4785,111.2493,103.4081,105.6106,106.3808,277.1753,102.9956,119.5789,118.4934,119.1505,110.4866,125.6447,111.3761,105.2997,99.47809,108.573,110.7859,110.2284,129.0533,114.5188,108.8802,107.9878,111.2373,114.0299,108.9557,105.9459,106.0606,118.5919,112.3332,103.1734,107.3144,117.4182,121.1441,111.3576,123.7459,112.5182,125.7,109.5594,112.9644,108.1498,112.7621,105.8874,104.5757,111.1308,110.6736,160.6557,114.6922,110.6849,109.3855,109.71,114.3065,112.0257,105.8913,112.7921,117.8505,108.3424,119.4965,112.7808,105.7026,114.0916,127.096,105.5966,112.7201,107.3184,107.4837,126.1468,114.3874,99.17184,121.3209,127.9912,133.8217,110.9354,92.87593,109.26,107.9956,122.0855,118.7361,120.0243,122.1317,126.6928,110.4192,128.0045,115.5938,109.0249,109.3945,108.1699,105.5399,118.3724,122.847,131.4138,111.0489,118.4817,110.0626,110.1197,108.9374,121.2278,109.7996,123.8178,115.5614,113.758,148.772,106.1368,116.0093,136.7788,124.5096,107.4514,104.1804,130.6204,110.338,109.9671,133.3076,115.777,109.422,110.636,110.1365,108.78,115.8485,107.4074,105.4817,114.9568,121.0172,112.647,127.6653,111.8182,107.5665,114.3021,114.8122,118.6218,107.6563,108.3773,131.7352,124.4224,138.705,132.5221,108.9572,107.53,104.9435,121.2102,110.5376,113.3995,108.4632,109.9417,127.2208,140.4339,111.5923,125.4986,113.4888,122.4967,104.8212,138.7236,123.6572,105.9597,107.2,191.5315,139.1009,109.7478,106.5923,146.7703,115.7287,120.0648
2013M01,131.8436,107.6923,102.8036,119.3504,115.6516,109.6242,108.0808,114.169,137.0573,108.5536,113.0952,106.513,127.8028,111.7088,104.3946,105.8106,106.7992,285.5121,102.7937,120.3696,119.5124,118.2865,112.7847,126.2178,115.633,105.3866,99.2185,108.7713,111.8937,110.6256,129.1717,114.3556,109.2016,102.5957,110.9511,115.5224,107.9779,107.3514,105.5556,119.7153,111.9031,103.2944,106.8777,118.8968,123.0268,112.3898,125.2797,113.0835,127.9,108.1593,113.7625,108.0396,114.9763,105.3531,104.2501,110.6071,110.9845,162.2951,115.1985,111.6895,107.8642,109.8,114.8684,112.0928,105.8847,113.0381,118.4112,108.559,119.8478,113.6964,105.6697,115.1583,127.7035,105.0686,113.0252,107.1312,107.7007,126.9987,114.4281,99.27536,122.4128,129.2974,134.9045,111.286,95.06996,109.72,108.6436,123.3542,119.5865,121.966,123.2326,126.4937,110.4668,128.3552,116.4131,109.1944,108.4115,107.9521,105.7277,119.448,123.9787,131.5717,111.4963,119.6141,110.4057,107.7258,107.1252,122.5778,109.6882,125.4784,116.7075,114.6497,154.4344,106.5392,117.0534,137.6321,125.9864,107.4736,103.9604,130.4499,110.9526,110.2957,135.5292,116.3701,109.5483,111.0746,110.2664,107.4284,117.2511,108.6184,106.0502,116.4974,122.1911,112.1912,128.457,113.0682,106.3395,114.5181,118.4549,120.6021,108.1143,108.3875,132.4962,124.9621,139.2435,131.4159,109.6257,106.697,104.0729,121.4896,111.0813,111.1501,110.0935,110.121,127.8539,142.2596,110.3775,128.7749,114.3002,124.5131,104.6387,138.3634,126.0091,106.2731,107.6,197.8378,140.8357,110.0843,112.3732,147.831,116.0173,121.017
2013M02,132.1632,108.9186,102.6555,118.8729,116.6913,109.7403,108.4175,114.7402,140.0611,108.9032,113.1944,106.9138,128.1217,111.7657,104.574,105.8971,106.7992,289.0508,102.9956,121.1517,120.2295,119.3665,113.5913,126.5043,109.5046,106.603,99.51158,108.9036,113.1297,110.7249,129.2638,113.9478,109.6884,102.5957,110.2401,116.704,108.2172,107.4595,106.1616,120.6513,113.4377,102.6091,108.0786,119.2848,123.0992,113.4904,125.9101,113.293,131.1,108.3465,114.4668,108.7004,115.2597,105.6523,102.0833,111.3483,110.6736,164.3644,115.5763,111.7808,106.0845,109.773,115.8048,111.6685,106.3918,114.1451,119.6729,108.8841,120.3747,113.6115,106.1819,115.9668,128.6756,105.9134,114.876,107.1312,107.7007,127.7851,115.0483,99.06832,123.3921,130.2221,135.414,111.5694,93.86226,108.83,109.007,124.1992,120.3323,122.8155,122.5072,128.3019,109.7538,129.322,116.7001,109.1443,110.4781,107.8431,105.6338,119.684,124.525,131.3052,112.045,120.5498,110.6581,108.161,107.2152,123.932,109.7996,126.9334,116.819,115.414,164.7216,106.7404,117.6334,138.6599,126.7472,108.3176,104.6205,131.573,111.3413,110.2957,135.0741,116.9632,109.4528,111.4035,110.2664,107.2995,116.2693,108.1037,106.3291,116.8938,122.8753,112.2585,129.2579,113.1818,106.2372,115.6678,119.6017,120.8951,108.5723,108.5004,133.2572,125.8811,140.19,131.6372,109.6257,107.5625,104.5365,123.1923,111.7931,111.8525,109.7099,110.3564,128.6218,143.1022,110.5273,129.0598,114.503,124.8865,105.1326,138.9913,127.2592,107.1435,107.4,201.0811,142.6912,110.7217,115.213,149.4965,117.1717,121.2456
2013M03,131.6381,109.1416,102.7719,119.3491,116.1516,109.2342,109.3154,115.4285,141.6033,109.0562,112.996,106.9138,128.2743,111.1619,106.009,106.6435,106.9038,292.0899,103.1976,121.4525,120.7945,118.7905,114.2432,127.2206,108.7339,106.7767,99.72778,109.3223,112.1035,110.5263,129.3296,113.3768,109.9124,102.5957,109.6953,116.8284,108.9661,107.5676,106.6667,120.7715,114.5448,103.5161,108.4061,119.7357,123.6785,112.7468,126.4311,113.7894,131.9,108.7274,115.3061,109.141,115.9543,106.4537,102.4192,111.7354,110.4663,166.1919,116.0344,111.9635,108.7857,109.76,116.3563,111.4183,106.7408,114.0221,120.3271,109.2091,121.0773,113.8947,106.5455,116.517,128.9186,106.3358,115.106,107.3448,107.9176,129.5544,115.4347,99.27536,123.6389,131.5283,135.3503,111.4203,94.37448,108.87,108.9059,125.2567,121.1435,123.1796,124.1362,128.066,109.4115,129.695,117.2073,109.4885,110.4893,108.3878,105.446,119.7728,125.0714,131.9625,112.8672,120.6669,110.7287,108.161,107.7893,124.3755,110.245,127.313,116.837,115.9236,164.9756,106.841,118.2135,139.649,126.9188,109.4725,104.9505,131.9532,111.347,110.0767,135.6217,117.4377,110.4444,111.5132,110.4613,109.0726,116.129,107.5689,106.8011,116.94,123.2931,113.6779,129.5187,113.0682,105.726,115.0465,120.0064,121.1615,109.0601,108.5106,133.2572,126.8783,139.782,131.8584,109.6925,107.8979,104.9568,123.3435,112.343,111.7647,109.9976,110.4237,128.7464,144.0852,111.6974,129.3447,115.213,125.7138,103.6186,140.2059,128.0962,107.4236,107.8,206.6667,142.4197,111.0012,113.0832,150.2808,118.6147,122.6645
2013M04,133.8296,108.9186,102.7507,119.2301,116.4681,109.3421,109.4276,115.8901,140.5635,109.0125,113.9881,107.6152,128.3575,110.6791,105.6502,106.9247,106.2762,293.4326,103.1976,121.5385,121.459,119.1505,115.3038,128.0802,107.5596,106.603,99.76137,108.7934,112.3368,111.1221,129.3861,111.5008,110.185,104.8817,109.8707,117.6866,108.4356,107.5676,106.1616,121.3448,113.6938,102.4076,108.1878,119.6623,123.1716,112.9486,126.9717,113.9929,133.8,109.1342,115.2122,109.3612,115.2937,106.2934,101.7863,111.9495,110.8808,167.24,116.4925,112.1461,109.2846,109.75,116.5539,111.0219,106.7226,115.0062,120.6075,109.6425,121.4871,114.1778,106.5282,116.5731,129.6476,106.3358,115.3111,107.772,107.9176,130.0786,115.3737,99.58592,124.0098,132.7867,135.2229,112.0692,95.48359,109.56,108.7548,126.4357,122.2426,122.3301,123.8371,128.066,109.421,130.3195,117.8454,109.8208,110.5898,108.3878,105.446,120.2882,125.3055,132.1144,112.9418,121.2396,112.1821,108.5963,108.6335,124.8796,110.6904,127.6293,117.2446,116.1783,161.5465,106.9416,118.6775,140.4247,127.7243,109.5725,105.5006,132.2633,111.3041,109.8576,137.1027,117.9122,110.7232,111.5132,110.9162,109.0845,116.4095,107.468,106.8977,117.0684,123.9219,115.5737,130.2853,113.0682,105.6237,113.3406,120.7485,121.6766,108.3732,108.7055,134.3227,127.4355,142.2134,131.4159,109.6925,108.6119,104.75,124.2268,112.5544,112.8183,109.614,110.603,129.0058,145.2087,112.538,131.339,115.8215,126.2423,104.2629,142.1719,128.6683,107.3119,107.8,215.4955,142.4498,111.1626,111.6633,151.1531,119.0476,123.3882
2013M05,133.4301,107.9153,103.0258,119.2301,116.2361,109.5246,109.6521,115.4266,143.6053,109.1763,114.1865,107.7154,126.8183,110.5217,105.6502,106.8598,106.1715,295.5454,102.8946,121.8737,121.9083,119.6544,115.6684,128.3668,105.8716,106.8636,99.87114,108.7824,111.6604,110.8242,129.4849,112.7243,110.4966,104.8817,109.8615,117.699,108.4044,107.3514,106.5657,121.6287,114.5906,102.3471,108.2969,119.4421,122.7371,112.4554,127.5112,113.7441,133.6,109.3354,115.4469,109.3612,115.1889,106.3575,102.7046,112.1875,111.7098,167.9656,117.023,112.1461,109.0915,109.65,116.8661,111.8249,106.8799,114.8831,120.9346,109.6425,122.0726,114.0457,106.687,116.6854,130.6197,106.2302,115.2561,107.8788,107.9176,130.7995,114.3874,99.68944,124.2578,133.0155,135.6688,112.8375,94.82487,109.55,108.7548,127.7741,123.0014,121.4806,121.9472,127.2013,109.5446,130.5688,117.5849,110.0336,110.3441,108.4967,106.0094,121.734,125.5787,132.2408,112.5659,121.524,111.96,109.6844,109.1625,124.6529,110.9131,127.0916,117.6416,116.1783,161.2925,107.2435,118.7935,141.3653,128.9923,109.5947,105.6106,133.7568,111.4258,110.1862,137.8047,118.3867,110.9375,111.6228,110.7862,109.2709,115.9888,107.5689,106.8011,117.3375,124.7398,115.8923,131.079,113.0682,105.317,113.7436,120.4112,122.1916,108.2139,108.8799,134.3227,127.7305,142.6214,132.5221,109.8262,108.9581,104.9201,124.4285,112.9209,112.2037,110.0935,110.872,129.1303,145.63,112.433,131.9088,116.0243,126.4262,104.4561,142.4395,129.0815,107.503,107.8,228.6486,142.3744,111.3583,110.7505,151.6575,118.759,124.4358
2013M06,133.2132,107.2464,103.2903,119.1097,116.7486,109.5246,109.6521,114.1571,143.8941,109.362,112.8968,109.3186,127.6017,110.0514,105.8296,106.9031,106.1715,296.5237,102.9956,122.2432,122.2254,119.5824,117.3257,128.7966,105.4312,106.8636,99.96916,109.4766,111.6604,110.9235,129.5535,113.54,110.7595,104.8817,109.9077,117.7239,108.5292,107.7838,106.6667,122.2876,114.4438,102.3169,108.1878,119.4841,122.5923,112.6,128.063,113.5799,134.8,109.4967,116.0221,109.3612,114.5636,106.5285,101.2237,111.9677,110.9845,169.3362,117.7062,112.1461,108.8312,109.95,117.5944,112.2358,107.0021,115.1292,121.4486,109.4258,122.1311,114.31,106.8058,117.8756,132.8068,106.3358,115.8914,108.7333,108.243,130.9961,115.3533,99.68944,124.6306,133.0823,135.8599,113.1135,94.85708,109.26,108.6225,128.9169,123.7211,119.1748,125.0652,128.9308,109.5541,130.541,117.9861,109.7693,110.7127,108.7146,106.0094,121.1474,126.086,131.8869,112.4975,122.191,112.2426,110.3373,109.0612,125.1902,110.1336,126.6171,118.2753,116.1783,155.3234,107.3441,119.1415,142.1992,129.2235,109.1838,105.2805,133.5862,111.63,110.4053,138.7998,118.7426,111.228,112.2807,110.7862,109.3273,116.5498,107.9625,107.3268,117.3498,125.2637,115.3932,133.0361,113.1818,104.8057,113.9758,120.9508,122.5113,108.4329,109.085,135.6164,128.1002,142.8662,134.292,109.9599,109.0122,104.7366,124.7007,113.4306,111.9403,109.9017,111.0401,129.2653,146.0513,112.3279,132.3362,116.6329,127.3913,104.9823,141.7396,129.643,107.761,107.6,239.3994,142.4348,111.6435,109.3306,152.9287,119.0476,124.8738
2013M07,134.3889,106.3545,103.2586,119.5873,117.5396,109.1098,109.0909,113.3579,144.6942,109.4713,113.9881,109.8196,129.5084,109.4565,106.6368,106.8165,105.2301,299.4276,103.1976,122.991,122.2619,119.5824,119.889,128.9398,105.6514,106.9505,99.61273,109.7631,111.7654,111.0228,129.6665,113.3768,110.8082,104.8817,110.397,118.1219,106.9378,107.5676,107.1717,123.0378,113.4086,103.0223,107.8603,120.2286,122.882,113.0521,128.6942,113.5585,136,108.9319,115.9223,109.2511,114.4094,106.2079,101.6093,111.9176,109.5337,170.3306,118.5501,114.1553,107.0317,109.91,117.9482,112.2265,107.0648,115.7442,121.9626,108.6674,122.2482,114.0174,106.8603,121.435,134.8724,106.2302,115.5762,109.0537,108.3514,131.6514,116.0041,99.89648,124.8798,133.3492,135.4777,114.2697,94.6279,109.36,108.8559,129.6536,124.7808,119.0534,127.1269,130.1887,109.0408,131.1734,118.0196,109.0418,109.4392,108.3878,105.6338,119.9654,126.5933,133.4235,112.4603,122.9425,110.981,110.9902,108.8924,125.7786,110.9131,126.3166,118.766,116.4331,152.1484,107.5453,119.9536,142.9652,128.8133,110.1055,105.7206,136.4112,111.8859,111.2815,141.6075,119.0985,111.838,112.5,111.1111,109.0693,117.2511,108.2349,107.3589,116.9503,126.2908,116.186,135.1575,113.75,105.726,114.294,120.9508,123.426,108.3035,109.2184,134.3988,128.9605,143.1436,133.6283,109.893,108.666,104.5899,125.1945,113.2841,113.0817,109.2304,111.1522,129.1303,145.4895,111.8025,129.6296,116.9371,127.7877,104.8212,142.5733,130.6388,107.8034,107,247.027,142.827,111.9149,109.2292,153.4164,120.3463,125.6928
2013M08,135.5874,106.243,103.6077,119.9457,118.3568,108.4792,109.2031,113.0179,142.5841,109.4057,112.7976,108.016,131.3458,108.7811,106.278,106.8923,104.9163,299.8127,103.7025,124.6412,122.5553,120.3744,119.9995,129.2264,105.1009,106.9505,99.54105,110.0275,112.3251,110.8242,129.8744,114.9266,110.8958,104.8817,110.9141,118.1716,106.8338,107.3514,107.1717,123.7396,115.3792,103.9393,107.9694,121.0256,123.6061,113.6336,128.7495,113.756,136.9,109.2705,115.9047,109.141,114.7873,106.6994,102.671,112.4015,109.5337,171.6205,119.1046,115.1598,105.3233,110.04,118.1147,112.7284,107.2247,113.0381,122.4299,108.8841,122.5995,113.7153,107.0331,122.6364,136.5735,106.3358,115.9764,109.2674,108.7852,132.1101,116.5023,100.207,125.1296,133.7496,135.3503,114.762,93.06461,109.75,109.2404,130.5986,125.0556,119.2961,129.5768,130.1887,107.3866,132.4278,119.0409,109.1066,111.0366,107.5163,106.6667,119.6989,127.0226,133.649,112.7802,123.6378,111.3242,111.5343,108.6335,126.4613,110.9131,126.0003,120.0798,116.1783,151.2594,107.6459,120.4176,143.324,129.4771,109.9722,105.6106,143.8371,111.7405,111.172,143.2505,119.4543,112.4452,112.7193,110.7862,108.2608,117.9523,108.6386,107.3589,116.7172,126.4677,117.1237,136.9002,113.75,107.4642,115.2149,120.2694,123.6746,108.3931,109.3825,134.9315,129.3659,143.7963,134.292,109.7594,109.0339,104.6866,125.852,113.8867,113.5206,108.655,111.141,130.2927,145.63,112.0127,129.6296,117.0385,127.6555,104.9501,146.2584,131.9949,107.9331,107.5,254.4745,144.0036,112.2394,108.7221,154.5052,120.6349,126.5308
2013M09,134.7427,107.1349,104.0838,119.705,119.2367,109.1015,109.9888,113.1306,143.4076,109.4713,112.5,107.3146,133.2871,108.8786,107.6233,106.6867,105.0209,304.8189,103.8034,126.3343,122.9842,120.8063,120.9828,129.6562,105.578,107.1242,99.84049,110.6116,113.2229,110.5263,130.0125,113.1321,111.2269,104.8817,111.385,118.3333,107.4163,106.9189,107.1717,124.6701,114.3532,103.4153,108.2969,121.6128,123.6785,114.3831,129.2346,114.4024,139,109.066,115.5173,109.4714,115.4486,106.4537,107.8427,112.8,109.4301,173.448,119.6833,115.5251,108.0918,108.03,118.458,113.3307,107.3719,113.6531,122.8037,109.5341,122.7166,114.2439,107.1724,122.3333,138.1531,106.2302,116.3615,109.2674,108.4599,135.7798,117.1022,100.5176,125.3799,136.1617,135.9873,115.5602,93.2929,110.19,109.4527,131.9807,125.9715,119.5388,128.985,129.4025,108.1472,133.2846,119.5313,109.8624,111.2265,107.7342,106.6667,121.0416,127.725,134.8312,113.2047,124.5691,111.5664,111.099,108.8136,127.1499,110.9131,126.3008,120.503,116.3057,160.0225,108.5513,120.7657,144.4003,129.6189,110.0278,106.0506,144.0829,112.0745,111.172,142.8417,119.4543,112.5675,113.2675,110.9162,108.8948,118.2328,109.1331,107.6486,116.0516,126.7332,121.8598,138.2919,113.8636,108.3845,115.3856,119.6623,124.021,108.5822,109.762,134.9315,130.261,144.2532,133.6283,109.6925,109.3043,105.0902,126.2063,114.0721,113.0817,108.5591,111.3203,130.687,145.2087,112.2228,128.49,117.2414,128.6322,106.3245,148.8523,133.796,108.0586,107.3,265.6456,145.5272,112.6244,109.0264,155.4983,121.2121,127.045
2013M10,135.907,107.2464,103.9886,120.0648,119.6501,109.8067,109.9888,113.9228,144.7442,109.3839,111.1111,107.1142,134.5143,109.3981,107.6233,106.5678,105.2301,310.46,103.9044,127.2626,123.6851,120.9503,122.4192,129.9427,107.9266,106.8636,99.76382,110.7769,113.3396,110.427,130.1592,117.863,110.9348,104.8817,111.0526,117.4254,107.5203,107.1351,106.9697,125.5188,114.861,103.899,108.4061,121.4451,123.4613,114.5318,130.4238,114.869,140.5,109.5086,115.1241,109.6916,115.8265,106.3148,108.577,112.8638,111.0881,175.0067,120.262,115.8904,108.0186,107.93,118.4268,112.7284,107.2758,116.7282,122.9439,108.9924,123.0094,113.8758,107.0457,122.5578,139.4897,106.019,116.3715,109.5878,108.243,136.9594,117.6512,100.6211,125.756,136.095,136.4968,115.8213,94.09944,109.98,109.1193,133.6629,125.9584,120.7524,130.7795,129.2453,107.9951,133.8531,120.9316,109.7306,111.0031,108.1699,106.7606,122.6183,128.5445,135.6067,113.7432,125.4211,111.4554,110.2285,109.0725,127.7407,110.8018,126.5855,120.6012,116.8153,163.9596,108.9537,121.2297,145.4863,129.6189,109.7168,106.2706,144.5843,112.7003,111.172,145.6495,119.6916,112.6105,113.3772,111.1111,108.8417,119.2146,110.0212,108.3029,116.3885,127.4556,123.5936,139.7448,114.3182,109.9182,115.5668,118.9204,124.4738,108.4329,109.4543,135.1598,130.8973,145.0528,133.6283,109.6925,109.3476,104.8734,126.2987,114.1587,114.1352,107.8878,111.5109,131.0814,145.63,112.3279,129.9145,118.1542,130.9473,106.0346,148.8523,134.8978,107.7803,107.5,279.2192,146.2513,112.8152,107.6065,155.8933,121.5007,127.0355
2013M11,138.2583,106.689,104.0944,121.1453,119.9752,110.1386,109.9888,114.7201,144.6575,109.4603,110.4167,108.1162,135.0343,109.1765,107.5336,107.4115,105.2301,315.2789,104.5103,127.2196,124.3532,121.2383,122.9826,130.3725,110.8624,106.8636,99.77077,111.1846,113.2229,110.3277,130.2611,117.863,110.6913,105.3439,110.8033,117.6244,106.7506,107.027,107.1717,126.2261,114.4546,103.5967,108.1878,121.5185,123.244,114.496,130.9355,115.3213,141.8,109.7369,114.7016,109.4714,116.2989,106.272,106.7441,112.9241,111.7098,176.3504,120.7764,115.9817,106.5437,107.85,118.9574,112.628,107.2031,117.0972,123.271,108.8841,123.1265,113.7719,106.9589,122.7599,141.3123,105.8078,116.7867,109.1606,107.9176,137.287,117.214,100.7246,126.3848,136.4668,137.5796,115.4707,93.95842,110.23,109.0982,135.4494,126.0761,120.8738,130.0414,129.6384,109.0218,134.5521,121.2409,109.5606,111.0031,107.6253,106.1033,123.5583,129.403,135.772,114.8036,126.1285,111.2939,110.7726,109.1175,128.1287,110.1336,127.4553,120.746,118.0892,171.5797,109.2555,121.4617,146.5238,130.2081,109.1727,106.3806,145.3558,112.96,111.2815,147.4931,119.6916,112.3648,113.9254,110.9162,108.6,120.0561,108.9313,108.3029,116.3762,128.1694,123.2374,141.4863,114.5455,109.2025,116.3843,117.7736,124.7758,108.5225,109.7005,134.3227,131.3867,146.4562,133.4071,109.5588,109.207,104.8067,126.2531,114.1479,113.9596,108.1755,111.623,131.4757,145.9108,111.2771,132.0513,118.9655,130.9588,105.2722,147.8847,135.1732,107.5602,107.1,292.6727,146.7491,112.9794,106.7951,157.0068,121.645,127.4355
2013M12,140.4134,108.5842,104.1473,122.478,119.8742,110.0556,110.7744,116.8996,144.9103,109.6351,111.1111,107.515,135.7693,109.4797,107.5336,107.0978,104.9163,322.8143,104.6112,127.3227,125.4972,120.589,123.5461,130.659,114.2385,106.603,99.54487,111.8567,113.5611,110.6256,130.4032,117.6183,110.9834,105.3439,111.3112,118.2214,106.4385,107.4595,107.5758,126.6442,113.8803,102.72,108.0786,121.9694,124.1854,114.8659,131.729,115.5569,140.4,109.8353,114.5725,109.8018,116.6768,106.6353,108.0315,113.3909,113.2642,177.5867,121.0497,115.9817,107.5157,108.35,119.3216,113.0295,107.3266,117.5892,123.6449,108.6674,123.5948,113.2528,107.0866,123.3101,139.1252,105.8078,117.387,109.2674,108.1345,138.0734,117.9461,100.8282,127.2695,137.1437,139.1083,116.0898,93.6482,109.93,109.2304,136.8101,126.6388,121.3592,132.504,128.8522,109.6017,135.004,121.4485,109.4224,111.0813,107.7342,106.0094,124.5626,130.5347,135.7329,115.4622,126.5463,111.5765,110.1197,110.063,128.0213,110.1336,128.1986,120.7451,118.3439,178.5648,109.5573,121.6937,147.668,131.5731,109.2282,106.2706,144.0527,112.986,111.391,145.5415,120.0474,112.5511,114.8026,111.0461,108.9924,120.1964,110.3239,108.1098,116.7603,128.823,118.37,139.5368,114.6591,107.4642,116.015,117.6387,124.9978,108.5026,109.9569,134.6271,131.9927,148.5939,133.4071,109.4251,108.2549,105.0869,126.5661,114.3169,113.345,107.8878,111.7799,131.8701,146.0513,112.538,132.6211,119.9797,131.562,105.1756,148.0597,134.1985,107.551,107.2,299.1592,147.4883,113.1923,107.5051,158.7179,121.9336,128.6354
2014M01,140.8255,109.476,104.2954,125.9077,120.5912,110.1883,109.8765,116.6659,145.2765,109.7881,112.5,106.6132,137.3847,109.2368,107.8027,107.9091,104.9163,328.0079,104.7122,127.6579,126.1872,119.9161,124.0544,131.8052,119.4495,106.9505,99.27246,112.0551,114.7038,110.7249,130.589,112.4796,111.5287,115.2426,110.9788,119.1045,104.8679,107.5676,106.9697,127.6822,115.5035,103.0424,107.9694,122.2525,125.5612,115.9588,133.0609,116.3901,142.4,108.3746,115.0009,109.8018,117.6216,106.037,108.3335,112.6964,114.1969,178.8766,121.3712,118.4475,106.2785,108.37,119.6233,112.9463,107.2693,118.2042,125.514,108.6674,123.8876,113.6398,107.0114,124.6238,138.0316,105.2798,116.5416,108.6265,108.3514,138.7942,118.2308,100.6211,128.0331,138.6214,139.8089,116.3434,94.12669,109.44,109.8173,138.3901,126.7565,122.4515,132.7012,129.0094,109.364,135.7645,122.5478,109.3693,110.076,108.3878,106.2911,125.5242,131.5493,135.882,116.4945,127.5875,111.4352,109.9021,107.8231,129.1158,109.2428,129.448,120.639,120.5096,194.4401,110.161,122.8538,148.6086,132.5278,108.995,106.2706,143.1255,113.3486,111.6101,146.2512,120.2847,112.9077,115.3509,111.1761,107.4913,121.7391,110.6368,108.6784,117.7524,129.5831,116.2854,138.778,115.1136,107.1575,116.1346,121.1463,126.5518,109.0303,110.0096,136.6058,132.8964,149.0345,135.177,109.6257,107.5841,103.8694,127.1466,114.6204,115.101,107.8878,112.2506,132.3993,146.4726,115.0599,132.4786,120.1826,134.1644,105.4977,147.9671,137.4722,107.9511,107.7,309.1291,148.5141,113.4676,108.7221,158.8237,122.7994,129.8162
